Bookmaker,Sport,Player Props,Pre-match odds,Live odds,Markets
SvenskaSpel,Football,Yes,Yes,Yes,"ML, Spread, Totals, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Anytime Goalscorer, Corners Totals Away, Corners Totals Home, Goalkeeper Saves, Goalkeeper Saves Away, Goalkeeper Saves Home, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player To Score or Assist, To Score 2+ Goals, To Score 3+ Goals, Total Fouls, Total Fouls Away, Total Fouls Home, Total Offsides, Total Shots, Total Shots Away, Total Shots Home, Total Shots on Target, Total Shots on Target Away, Total Shots on Target Home"
SvenskaSpel,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
SvenskaSpel,Honor Of Kings,No,Yes,No,Spread
SvenskaSpel,Ice Hockey,Yes,Yes,Yes,"ML, Spread, 3-Way Result, Player Points, Player Shots, To Score 2+ Goals, To Score 3+ Goals"
SvenskaSpel,Rocket League,No,Yes,No,Spread
SvenskaSpel,Tennis,No,Yes,Yes,"ML, Spread"
SvenskaSpel,Volleyball,No,Yes,Yes,"ML, Spread, Totals"
TABtouch AU,American Football,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Spread 1Q, Completions, Interceptions, ML HT, Pass Attempts, Passing Yards, Receptions, Rushing Yards, TD Passes, Team Total Away 1Q, Team Total Away HT, Team Total Home 1Q, Team Total Home HT"
TABtouch AU,Badminton,No,Yes,Yes,ML
TABtouch AU,Baseball,No,Yes,No,"ML, Spread"
TABtouch AU,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, 3 Point FG, Assists, Blocks, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Points, Pts+Rebs+Asts, Rebounds, Steals, Steals+Blocks, Totals 2Q, Totals 3Q, Totals 4Q"
TABtouch AU,Boxing,No,Yes,No,ML
TABtouch AU,Cricket,No,Yes,Yes,ML
TABtouch AU,Darts,No,Yes,Yes,ML
TABtouch AU,Esports,No,Yes,Yes,"ML, Totals"
TABtouch AU,Football,Yes,Yes,Yes,"ML, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Corners Totals HT, Bookings Totals, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, ML HT, Shots, Team Total Away HT, Team Total Home HT"
TABtouch AU,Handball,No,Yes,Yes,"Totals, 3-Way Result"
TABtouch AU,Honor Of Kings,No,Yes,No,Spread
TABtouch AU,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
TABtouch AU,Rocket League,No,Yes,No,Spread
TABtouch AU,Snooker,No,Yes,Yes,ML
TABtouch AU,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
TABtouch AU,Volleyball,No,Yes,Yes,"ML, Totals, First Set Winner, ML 2nd Set"
Tiger Gaming,American Football,Yes,Yes,No,"ML, Spread, Totals, Spread 1Q, Totals 1Q, Player Props, ML 1Q, ML HT"
Tiger Gaming,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Totals HT, Player Props, ML 1Q, ML HT"
Tiger Gaming,Boxing,No,Yes,Yes,ML
Tiger Gaming,Darts,No,Yes,Yes,ML
Tiger Gaming,Football,Yes,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Bookings Totals, Anytime Goalscorer, Both Teams To Score, European Handicap, ML HT, Player Shots, Player Shots on Target, Player To Assist"
Tiger Gaming,Handball,No,Yes,No,Totals
Tiger Gaming,Ice Hockey,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Tiger Gaming,MMA,No,Yes,No,ML
Tiger Gaming,Rugby,No,Yes,No,ML
Tiger Gaming,Snooker,No,Yes,No,ML
Tiger Gaming,Tennis,No,Yes,No,First Set Winner
Tiger Gaming,Volleyball,No,Yes,No,ML
Tipico DE,American Football,No,Yes,No,"ML, Totals, Totals 1Q, Double Chance, European Handicap, ML 1Q, ML HT"
Tipico DE,Baseball,No,Yes,No,ML
Tipico DE,Basketball,No,Yes,Yes,"ML, Totals, Totals HT, Totals 1Q, 3-Way Result, Both Teams To Score, Double Chance, European Handicap, ML 1Q, ML HT"
Tipico DE,Football,No,Yes,Yes,"ML, Totals, Totals HT, Totals 1Q, 3-Way Result, Both Teams To Score, Double Chance, European Handicap, ML 1Q, ML HT"
Tipico DE,Handball,No,Yes,No,"ML, Totals, Totals 1Q, ML 1Q"
Tipico DE,Ice Hockey,No,Yes,Yes,"ML, Totals, Totals HT, Totals 1Q, 3-Way Result, Both Teams To Score, Double Chance, European Handicap, ML 1Q, ML HT"
Tipico DE,Rugby,No,Yes,No,"ML, Totals, 3-Way Result, Double Chance"
Tipico DE,Tennis,No,Yes,No,"ML, ML 1Q"
Tipico DE,Volleyball,No,Yes,No,"ML, Totals, European Handicap, ML 1Q"
Tippmix,Basketball,No,Yes,Yes,"Spread, Totals"
Tippmix,Football,No,Yes,Yes,"ML, Spread, Totals"
TonyBet,American Football,No,Yes,No,ML
TonyBet,Baseball,No,Yes,No,ML
TonyBet,Basketball,No,Yes,Yes,"ML, Totals, 3-Way Result"
TonyBet,Football,No,Yes,Yes,"ML, Spread, Totals, Both Teams To Score"
TonyBet,Handball,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
TonyBet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
TonyBet,Rugby,No,Yes,No,"ML, Spread"
Underdog,American Football,Yes,Yes,Yes,Player Props
Underdog,Basketball,Yes,Yes,Yes,Player Props
Underdog,Ice Hockey,Yes,Yes,Yes,Player Props
Unibet,American Football,No,Yes,Yes,"ML, Spread"
Unibet,Baseball,No,Yes,No,"ML, Spread"
Unibet,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, 3-Way Result"
Unibet,Cricket,No,Yes,No,ML
Unibet,Esports,No,Yes,Yes,"ML, Spread, 3-Way Result"
Unibet,Football,Yes,Yes,Yes,"ML, Spread, Totals, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Anytime Goalscorer, Corners Totals Away, Corners Totals Home, Goalkeeper Saves, Goalkeeper Saves Away, Goalkeeper Saves Home, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player To Score or Assist, To Score 2+ Goals, To Score 3+ Goals, Total Fouls, Total Fouls Away, Total Fouls Home, Total Offsides, Total Shots, Total Shots Away, Total Shots Home, Total Shots on Target, Total Shots on Target Away, Total Shots on Target Home"
Unibet,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet,Honor Of Kings,No,Yes,No,Spread
Unibet,Ice Hockey,Yes,Yes,Yes,"ML, Spread, 3-Way Result, Player Points, Player Shots, To Score 2+ Goals, To Score 3+ Goals"
Unibet,Rocket League,No,Yes,No,Spread
Unibet,Tennis,No,Yes,Yes,"ML, Spread"
Unibet,Volleyball,No,Yes,Yes,"ML, Spread, Totals"
Unibet AU,Cricket,No,Yes,No,ML
Unibet AU,Honor Of Kings,No,Yes,No,Spread
Unibet AU,Rocket League,No,Yes,No,Spread
Unibet AU 🆕,American Football,No,Yes,Yes,"ML, Spread"
Unibet AU 🆕,Baseball,No,Yes,No,"ML, Spread"
Unibet AU 🆕,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, 3-Way Result"
Unibet AU 🆕,Esports,No,Yes,Yes,"ML, Spread, 3-Way Result"
Unibet AU 🆕,Football,Yes,Yes,Yes,"ML, Spread, Totals, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Anytime Goalscorer, Corners Totals Away, Corners Totals Home, Goalkeeper Saves, Goalkeeper Saves Away, Goalkeeper Saves Home, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player To Score or Assist, To Score 2+ Goals, To Score 3+ Goals, Total Fouls, Total Fouls Away, Total Fouls Home, Total Offsides, Total Shots, Total Shots Away, Total Shots Home, Total Shots on Target, Total Shots on Target Away, Total Shots on Target Home"
Unibet AU 🆕,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet AU 🆕,Ice Hockey,Yes,Yes,Yes,"ML, Spread, 3-Way Result, Player Points, Player Shots, To Score 2+ Goals, To Score 3+ Goals"
Unibet AU 🆕,Tennis,No,Yes,Yes,"ML, Spread"
Unibet AU 🆕,Volleyball,No,Yes,Yes,"ML, Spread, Totals"
Unibet BE,American Football,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Spread 1Q, Completions, Interceptions, ML HT, Pass Attempts, Passing Yards, Receptions, Rushing Yards, TD Passes, Team Total Away 1Q, Team Total Away HT, Team Total Home 1Q, Team Total Home HT"
Unibet BE,Badminton,No,Yes,Yes,ML
Unibet BE,Baseball,No,Yes,No,"Spread, Totals"
Unibet BE,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, 3 Point FG, Assists, Blocks, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Points, Pts+Rebs+Asts, Rebounds, Steals, Steals+Blocks, Totals 2Q, Totals 3Q, Totals 4Q"
Unibet BE,Boxing,No,Yes,No,ML
Unibet BE,Cricket,No,Yes,Yes,ML
Unibet BE,Darts,No,Yes,Yes,ML
Unibet BE,Esports,No,Yes,Yes,"ML, Totals"
Unibet BE,Football,Yes,Yes,Yes,"ML, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Corners Totals HT, Bookings Totals, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, European Handicap, ML HT, Shots, Team Total Away HT, Team Total Home HT"
Unibet BE,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet BE,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet BE,Rugby,No,Yes,No,ML
Unibet BE,Rugby Union,No,Yes,No,"Spread, Totals"
Unibet BE,Snooker,No,Yes,Yes,ML
Unibet BE,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
Unibet BE,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set"
Unibet DK,American Football,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Spread 1Q, Completions, Interceptions, ML HT, Pass Attempts, Passing Yards, Receptions, Rushing Yards, TD Passes, Team Total Away 1Q, Team Total Away HT, Team Total Home 1Q, Team Total Home HT"
Unibet DK,Baseball,No,Yes,No,"Spread, Totals"
Unibet DK,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, 3 Point FG, Assists, Blocks, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Player To Assist, Points, Pts+Asts, Pts+Rebs, Pts+Rebs+Asts, Rebounds, Steals, Steals+Blocks, Totals 2Q, Totals 3Q, Totals 4Q"
Unibet DK,Esports,No,Yes,Yes,"ML, Totals"
Unibet DK,Football,Yes,Yes,Yes,"ML, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Corners Totals HT, Bookings Totals, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, Double Chance, European Handicap, Half Time / Full Time, ML HT, Shots, Team Total Away HT, Team Total Home HT"
Unibet DK,Handball,No,Yes,Yes,"ML, Spread, Totals"
Unibet DK,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
Unibet DK,Rugby,No,Yes,No,ML
Unibet DK,Rugby Union,No,Yes,No,"Spread, Totals"
Unibet DK,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
Unibet DK,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set"
Unibet FR,American Football,No,Yes,Yes,ML
Unibet FR,Basketball,No,Yes,Yes,"ML, Totals"
Unibet FR,Football,No,Yes,Yes,"ML, Totals, Totals HT, Both Teams To Score, Correct Score, Double Chance, Half Time / Full Time, ML HT"
Unibet FR,Handball,No,Yes,Yes,ML
Unibet FR,Ice Hockey,No,Yes,Yes,"ML, 3-Way Result"
Unibet FR,Rugby,No,Yes,Yes,ML
Unibet FR,Volleyball,No,Yes,Yes,ML
Unibet SE,American Football,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Spread 1Q, ML HT, Pass Attempts, Receptions, Team Total Away 1Q, Team Total Away HT, Team Total Home 1Q, Team Total Home HT"
Unibet SE,Baseball,No,Yes,Yes,"ML, Spread"
Unibet SE,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Player Props, Team Total Home, Team Total Away, 3-Way Result, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
Unibet SE,Boxing,No,Yes,Yes,ML
Unibet SE,Cricket,No,Yes,No,ML
Unibet SE,Darts,No,Yes,No,ML
Unibet SE,Esports,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet SE,Football,Yes,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Corners Totals HT, Bookings Spread, Bookings Totals, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, Corners Totals Away, Corners Totals Home, European Handicap, Goalkeeper Saves, Goalkeeper Saves Away, Goalkeeper Saves Home, ML HT, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player To Score or Assist, Team Total Away HT, Team Total Home HT, To Score 2+ Goals, To Score 3+ Goals, Total Fouls, Total Fouls Away, Total Fouls Home, Total Offsides, Total Shots, Total Shots Away, Total Shots Home, Total Shots on Target, Total Shots on Target Away, Total Shots on Target Home"
Unibet SE,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Unibet SE,Honor Of Kings,No,Yes,No,Spread
Unibet SE,Ice Hockey,Yes,Yes,Yes,"ML, Spread, Totals, 3-Way Result, Player Points, Player Shots, Points, To Score 2+ Goals, To Score 3+ Goals"
Unibet SE,Rocket League,No,Yes,No,Spread
Unibet SE,Snooker,No,Yes,No,ML
Unibet SE,Tennis,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result, First Set Winner, Game Handicap, ML 2nd Set, Set Handicap, Sets O/U, Spread (Games), Total Games, Totals (Games), Totals 1st Set (Games)"
Unibet SE,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner"
Unibet UK,Baseball,No,Yes,No,ML
Unibet UK,Basketball,No,Yes,No,"ML, Spread, Totals"
Unibet UK,Football,No,Yes,No,"ML, Totals, Both Teams To Score, Double Chance, European Handicap"
Unibet UK,Handball,No,Yes,No,"ML, Spread, Totals"
Unibet UK,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Unibet UK,Tennis,No,Yes,No,"ML, Game Handicap, Set Handicap, Spread (Games), Total Games, Totals (Games)"
Unibet UK,Volleyball,No,Yes,No,"ML, Spread, Totals"
Vave,American Football,No,Yes,No,ML
Vave,Baseball,No,Yes,No,ML
Vave,Basketball,No,Yes,Yes,"ML, Totals, 3-Way Result"
Vave,Football,No,Yes,Yes,"ML, Spread, Totals, Both Teams To Score"
Vave,Handball,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Vave,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Vave,Rugby,No,Yes,No,"ML, Spread, Totals"
Vbet,American Football,No,Yes,No,"ML, Spread, Totals, Team Total Home, Team Total Away, Both Teams To Score"
Vbet,Baseball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Vbet,Basketball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Vbet,Darts,No,Yes,No,"ML, Spread, Totals"
Vbet,Esports,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result, Double Chance"
Vbet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Bookings Totals Away, Bookings Totals Home, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Vbet,Handball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Double Chance"
Vbet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Both Teams To Score, Double Chance"
Vbet,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Vbet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Vbet BR 🆕,American Football,No,Yes,No,"ML, Spread, Totals, Team Total Home, Team Total Away, Both Teams To Score"
Vbet BR 🆕,Baseball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Vbet BR 🆕,Basketball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Vbet BR 🆕,Darts,No,Yes,No,"ML, Spread, Totals"
Vbet BR 🆕,Esports,No,Yes,Yes,"ML, Spread, Totals"
Vbet BR 🆕,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Bookings Totals Away, Bookings Totals Home, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Vbet BR 🆕,Handball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Double Chance"
Vbet BR 🆕,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Both Teams To Score, Double Chance"
Vbet BR 🆕,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Vbet BR 🆕,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Veikkaus,American Football,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Veikkaus,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Spread 1Q, Totals 1Q, Player Props, 3-Way Result, European Handicap, European Handicap HT, Spread 2H, Totals 2H, Totals 2Q, Totals 3Q, Totals 4Q"
Veikkaus,Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, European Handicap, European Handicap 2H, European Handicap HT, Spread 2H, Totals 2H"
Veikkaus,Ice Hockey,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Veikkaus,Tennis,No,Yes,Yes,"ML, Spread, Totals"
VeloBet,Football,No,Yes,No,"ML, Spread"
Verabet,American Football,No,Yes,No,"ML, Spread, Totals"
Verabet,Baseball,No,Yes,Yes,"ML, Spread, Totals"
Verabet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Verabet,Darts,No,Yes,No,"ML, Spread, Totals"
Verabet,Esports,No,Yes,Yes,"ML, Spread, Totals"
Verabet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Verabet,Handball,No,Yes,Yes,"Spread, Totals, Team Total Home, Team Total Away, 3-Way Result"
Verabet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Verabet,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Verabet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
WELTBET,Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Yes"
Wazamba,American Football,No,Yes,No,"ML, Spread, Totals"
Wazamba,Baseball,No,Yes,No,"ML, Spread, Totals"
Wazamba,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Wazamba,Esports,No,Yes,Yes,"ML, Spread, Totals"
Wazamba,Football,No,Yes,No,ML
Wazamba,Handball,No,Yes,No,"ML, Spread"
Wazamba,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Wazamba,Rugby Union,No,Yes,No,"ML, Spread"
Wazamba,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Wazamba,Volleyball,No,Yes,No,"ML, Totals"
WilliamHill,American Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Spread 1Q, Totals 1Q, Team Total Home, Team Total Away, ML HT, Passing Yards, Receptions, Rushing Yards, Team Total Away 1Q, Team Total Home 1Q, Totals 2Q, Totals 3Q, Totals 4Q"
WilliamHill,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Spread 1Q, Totals 1Q, Team Total Home, Team Total Away, 3 Point FG, Assists, Blocks, ML 1Q, ML HT, Points, Rebounds, Steals, Team Total Away HT, Totals 2Q, Totals 3Q, Totals 4Q"
WilliamHill,Football,Yes,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Spread HT, Totals HT, Team Total Home, Team Total Away, Corners Totals HT, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, Double Chance, Goals, ML HT, Team Total Away HT, Team Total Home HT"
WilliamHill,Ice Hockey,Yes,Yes,Yes,"ML, Totals, Anytime Goalscorer, Assists, Goals, Shots"
WilliamHill,Tennis,No,Yes,Yes,ML
WilliamHill NJ,American Football,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, Team Total Home, Team Total Away"
WilliamHill NJ,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, Team Total Home, Team Total Away"
WilliamHill NJ,Football,No,Yes,Yes,"ML, 3-Way Result"
WilliamHill NJ,Ice Hockey,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, Team Total Home, Team Total Away, 3-Way Result"
WilliamHill NJ,MMA,No,Yes,No,ML
WilliamHill NJ,Tennis,No,Yes,No,ML
Winamax DE,Basketball,No,Yes,Yes,ML
Winamax DE,Boxing,No,Yes,No,ML
Winamax DE,Football,No,Yes,Yes,ML
Winamax DE,Handball,No,Yes,Yes,ML
Winamax DE,Ice Hockey,No,Yes,Yes,3-Way Result
Winamax DE,Rugby,No,Yes,Yes,ML
Winamax FR,Basketball,No,Yes,Yes,ML
Winamax FR,Boxing,No,Yes,No,ML
Winamax FR,Football,No,Yes,Yes,ML
Winamax FR,Handball,No,Yes,Yes,ML
Winamax FR,Ice Hockey,No,Yes,Yes,3-Way Result
Winamax FR,Rugby,No,Yes,Yes,ML
Winpot MX,American Football,No,Yes,No,"ML, Spread, Totals"
Winpot MX,Baseball,No,Yes,No,"ML, Spread, Totals"
Winpot MX,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Winpot MX,Esports,No,Yes,Yes,"ML, Spread, Totals"
Winpot MX,Football,No,Yes,No,ML
Winpot MX,Handball,No,Yes,No,"ML, Spread"
Winpot MX,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Winpot MX,Rugby Union,No,Yes,No,"ML, Spread"
Winpot MX,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Winpot MX,Volleyball,No,Yes,No,"ML, Totals"
ZEbet FR,American Football,No,Yes,No,ML
ZEbet FR,Basketball,No,Yes,No,"ML, Spread"
ZEbet FR,Football,No,Yes,No,ML
ZEbet FR,Handball,No,Yes,No,ML
ZEbet FR,Ice Hockey,No,Yes,Yes,ML
ZEbet FR,MMA,No,Yes,No,ML
ZEbet FR,Rugby,No,Yes,No,ML
ZEbet FR,Tennis,No,Yes,Yes,ML
ZEbet FR,Volleyball,No,Yes,No,ML
bet365 NJ,American Football,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Aussie Rules,Yes,Yes,No,"ML, Spread, Totals, Totals 1Q, Anytime Goalscorer, ML Q1, Spread Q1"
bet365 NJ,Baseball,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Basketball,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Boxing,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Cricket,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Darts,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Esports,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Football,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Handball,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Ice Hockey,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,MMA,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Rugby,No,Yes,No,Game Betting 2-Way
bet365 NJ,Rugby League,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Rugby Union,Yes,Yes,No,All markets on sportsbook
bet365 NJ,Table Tennis,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Tennis,Yes,Yes,Yes,All markets on sportsbook
bet365 NJ,Volleyball,Yes,Yes,No,All markets on sportsbook
eFortuna PL,American Football,No,Yes,Yes,"ML, Totals, Totals HT, 3-Way Result"
eFortuna PL,Baseball,No,Yes,Yes,"ML, 3-Way Result"
eFortuna PL,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, 3-Way Result"
eFortuna PL,Esports,No,Yes,Yes,ML
eFortuna PL,Football,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Both Teams To Score, European Handicap"
eFortuna PL,Handball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, 3-Way Result, European Handicap"
eFortuna PL,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result, Both Teams To Score, Correct Score"
eFortuna PL,Rugby,No,Yes,Yes,"ML, Totals, Totals HT"
eFortuna PL,Tennis,No,Yes,Yes,Correct Score
eFortuna PL,Volleyball,No,Yes,Yes,Totals
paf,American Football,No,Yes,No,"Spread, Totals"
paf,Baseball,No,Yes,No,"Spread, Totals"
paf,Basketball,No,Yes,No,"Spread, Totals"
paf,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Both Teams To Score, Correct Score, Double Chance, European Handicap, First Team To Score, Half Time / Full Time, ML HT, Odd/Even"
paf,Handball,No,Yes,No,"ML, Spread, Totals"
paf,Ice Hockey,No,Yes,No,"Spread, Totals"
paf,Tennis,No,Yes,Yes,"Spread, Totals, Game Handicap, Spread (Games), Total Games, Totals (Games)"
paf,Volleyball,No,Yes,No,"Spread, Set Spread"
